Year,Age,Female,Male,Total
1934,17,714.41,776.7,1491.11
1934,18,854.34,968.92,1823.26
1934,19,1039.85,1135.86,2175.71
1934,20,1063.74,1192.08,2255.82
1934,21,1091.21,1226.97,2318.18
1934,22,1147.04,1207.14,2354.18
1934,23,1139.22,1209.56,2348.78
1934,24,1125.77,1206.25,2332.02
1934,25,1193.96,1171.11,2365.07
1934,26,1179.92,1212.8,2392.72
1934,27,1182.95,1170.25,2353.2
1934,28,1222.02,1156.44,2378.46
1934,29,1306.14,1247.38,2553.52
1934,30,1268.39,1227.13,2495.52
1934,31,1179.99,1178.88,2358.87
1934,32,1205.98,1294.73,2500.71
1934,33,1276.4,1355.64,2632.04
1934,34,1395.24,1383.63,2778.87
1934,35,1294.3,1254.71,2549.01
1934,36,1280.94,1338.97,2619.91
1934,37,1320.98,1346.41,2667.39
1934,38,1455.45,1470.05,2925.5
1934,39,1465.32,1461.87,2927.19
1934,40,1457.12,1539.48,2996.6
1934,41,1462.02,1555.22,3017.24
1934,42,1658.56,1726.67,3385.23
1934,43,1657.74,1801.87,3459.61
1934,44,1673.56,1897.77,3571.33
1934,45,1777.67,2078.49,3856.16
1934,46,1897.78,2185.39,4083.17
1934,47,2098.54,2395.54,4494.08
1934,48,2179.97,2502.96,4682.93
1934,49,2379.03,2947.64,5326.67
1934,50,2503.03,2896.29,5399.32
1934,51,2435.02,2956.84,5391.86
1934,52,2790.31,3398.99,6189.3
1934,53,2910.89,3702.75,6613.64
1934,54,3049.75,3843.11,6892.86
1934,55,2965.39,3602.38,6567.77
1934,56,3335.82,4229.77,7565.59
1934,57,3448.52,4400.58,7849.1
1934,58,3881.5,4928.81,8810.31
1934,59,4006.77,5046.47,9053.24
1934,60,4053.58,5060.95,9114.53
1934,61,4075.07,5163.85,9238.92
1934,62,4466.47,5556.58,10023.05
1934,63,4899.8,5941.13,10840.93
1934,64,5314.05,6068.5,11382.55
1934,65,5288.04,6265.19,11553.23
1934,66,5285.86,6014.24,11300.1
1934,67,5607.34,6526.14,12133.48
1934,68,5835.48,6649.9,12485.38
1934,69,6078.26,6830.51,12908.77
1934,70,6486.42,6821.69,13308.11
1934,71,6441.89,6499.35,12941.24
1934,72,6729.37,6944.19,13673.56
1934,73,7081.89,6954.25,14036.14
1934,74,7205.43,7014.49,14219.92
1934,75,6980.01,6259.48,13239.49
1934,76,6899.65,6247.39,13147.04
1934,77,6651.33,6089.74,12741.07
1934,78,6585.1,5623.55,12208.65
1934,79,6075.93,5221.82,11297.75
1934,80,5719.13,4487.62,10206.75
1934,81,5115.99,3837.13,8953.12
1934,82,5021.83,3562.42,8584.25
1934,83,4665.65,3311.5,7977.15
1934,84,4269.42,2861.35,7130.77
1934,85,3585.06,2273.16,5858.22
1934,86,3015.07,1793.7,4808.77
1934,87,2654.34,1507.12,4161.46
1934,88,2170.87,1174.41,3345.28
1934,89,1851.65,930.61,2782.26
1934,90,1460.37,662.68,2123.05
1934,91,1010.69,480.71,1491.4
1934,92,819.32,338.66,1157.98
1934,93,675.21,293.55,968.76
1934,94,459.41,183.37,642.78
1934,95,337.83,111.85,449.68
1934,96,223.41,75.31,298.72
1934,97,141.98,35.21,177.19
1934,98,101.6,24.4,126
1934,99,63.07,11.9,74.97
1934,100,41.66,4.74,46.4
1934,101,20.9,1.23,22.13
1934,102,12.01,2.35,14.36
1934,103,5.9,0,5.9
1934,104,3.65,2,5.65
1934,105,4,0,4
1934,106,0,0,0
1934,107,0,0,0
1934,108,0,0,0
1934,109,0,0,0
1934,110+,0,0,0
1935,0,18192,24790.24,42982.24
1935,1,3239,3690.03,6929.03
1935,2,1553,1694.01,3247.01
1935,3,1132,1270.01,2402.01
1935,4,1011,1148.01,2159.01
1935,5,913.33,1126.83,2040.16
1935,6,811.49,883.14,1694.63
1935,7,646.12,709.33,1355.45
1935,8,543.22,558.4,1101.62
1935,9,527.8,614.32,1142.12
1935,10,468.97,527.97,996.94
1935,11,502.25,490.54,992.79
1935,12,499.77,512.86,1012.63
1935,13,544.52,589.93,1134.45
1935,14,628.5,713.74,1342.24
1935,15,784.8,784.51,1569.31
1935,16,601.71,635.05,1236.76
1935,17,632.31,733.61,1365.92
1935,18,768.6,826.16,1594.76
